"Date","Excel Time","CT Enable (2)","CT Enable (3)","CT Enable (4)","CT Enable (5)","CT Enable (6)","CT Enable (7)","CT Enable (8)","CT Enable (9)","CT Enable"
"10/3/2018 05:22:02.160 AM PDT","43376.22363611111","","","","0","","","","",""
"10/3/2018 05:31:17 AM PDT","43376.23005787037","","","","","","","","1",""
"10/3/2018 05:31:17.070 AM PDT","43376.23005868055","","","","","1","","","",""
"10/3/2018 05:31:17.230 AM PDT","43376.23006053241","","","","","","","","","1"
"10/3/2018 05:31:17.270 AM PDT","43376.23006099537","1","","","","","","","",""
"10/3/2018 05:31:17.340 AM PDT","43376.23006180556","","","1","","","","","",""
"10/3/2018 05:31:17.380 AM PDT","43376.230062268514","","","","1","","","","",""
"10/3/2018 05:31:22.140 AM PDT","43376.23011736111","","","","","","","1","",""
"10/3/2018 05:31:22.220 AM PDT","43376.230118287036","","","","","","1","","",""
"10/3/2018 05:31:22.450 AM PDT","43376.23012094907","","1","","","","","","",""
"10/3/2018 08:32:22.030 AM PDT","43376.355810532405","","","","","0","","","",""
"10/3/2018 08:32:22.040 AM PDT","43376.35581064815","","","","","","0","0","",""
"10/3/2018 08:32:22.050 AM PDT","43376.35581076389","","","","","","","","0",""
"10/3/2018 08:32:23.010 AM PDT","43376.355821875","","","0","","","","","",""
"10/3/2018 08:32:23.040 AM PDT","43376.35582222222","","","","0","","","","",""
"10/3/2018 08:32:23.320 AM PDT","43376.35582546296","","","","","","","","","0"
"10/3/2018 08:32:23.350 AM PDT","43376.355825810184","0","","","","","","","",""
"10/3/2018 08:32:23.390 AM PDT","43376.35582627315","","0","","","","","","",""
"10/3/2018 09:30:04.760 PM PDT","43376.89588842593","","","","","","","","1",""
"10/3/2018 09:30:04.840 PM PDT","43376.89588935185","","","","","1","","","",""
"10/3/2018 09:30:04.960 PM PDT","43376.895890740736","","","","","","","","","1"
"10/3/2018 09:30:04.990 PM PDT","43376.89589108796","1","","","","","","","",""
"10/3/2018 09:30:05.070 PM PDT","43376.89589201389","","","1","","","","","",""
"10/3/2018 09:30:05.100 PM PDT","43376.895892361106","","","","1","","","","",""
"10/3/2018 09:30:10.920 PM PDT","43376.89595972223","","","","","","1","1","",""
"10/3/2018 09:30:11.130 PM PDT","43376.895962152776","","1","","","","","","",""
"10/4/2018 04:50:16 AM PDT","43377.201574074075","","","","","","","0","0",""
"10/4/2018 04:50:16.080 AM PDT","43377.201575","","","","","0","0","","",""
"10/4/2018 04:50:16.200 AM PDT","43377.20157638889","","","","","","","","","0"
"10/4/2018 04:50:16.240 AM PDT","43377.20157685185","0","","","","","","","",""
"10/4/2018 04:50:16.280 AM PDT","43377.201577314816","","0","","","","","","",""
"10/4/2018 04:50:16.320 AM PDT","43377.20157777778","","","0","","","","","",""
"10/4/2018 04:50:16.350 AM PDT","43377.201578125","","","","0","","","","",""
"10/4/2018 04:57:59.990 AM PDT","43377.206944328704","","","","","","","","","1"
"10/4/2018 04:58:00.030 AM PDT","43377.206944791666","1","","","","","","","",""
"10/4/2018 04:58:00.100 AM PDT","43377.20694560185","","","1","","","","","",""
"10/4/2018 04:58:00.140 AM PDT","43377.20694606482","","","","1","","","","",""
"10/4/2018 04:58:00.160 AM PDT","43377.2069462963","","","","","","","","1",""
"10/4/2018 04:58:00.240 AM PDT","43377.20694722222","","","","","1","","","",""
"10/4/2018 04:58:06.150 AM PDT","43377.207015625","","1","","","","","","",""
"10/4/2018 04:58:06.300 AM PDT","43377.207017361114","","","","","","1","","",""
"10/4/2018 04:58:06.310 AM PDT","43377.20701747685","","","","","","","1","",""
"10/4/2018 06:41:22 AM PDT","43377.27872685185","","","","","","0","0","",""
"10/4/2018 06:41:22.010 AM PDT","43377.27872696759","","","","","","","","0",""
"10/4/2018 06:41:22.080 AM PDT","43377.27872777778","","","","","0","","","",""
"10/4/2018 06:41:23.010 AM PDT","43377.27873854167","","","","","","","","","0"
"10/4/2018 06:41:23.050 AM PDT","43377.27873900463","0","","","","","","","",""
"10/4/2018 06:41:23.080 AM PDT","43377.27873935185","","0","","","","","","",""
"10/4/2018 06:41:23.120 AM PDT","43377.278739814814","","","0","","","","","",""
"10/4/2018 06:41:23.150 AM PDT","43377.27874016204","","","","0","","","","",""
"10/4/2018 10:49:48.220 AM PDT","43377.45125254629","","","","","1","","","",""
"10/4/2018 10:49:48.230 AM PDT","43377.45125266204","","","","","","","","1",""
"10/4/2018 10:49:48.610 AM PDT","43377.45125706018","","","","","","","","","1"
"10/4/2018 10:49:48.640 AM PDT","43377.4512574074","1","","","","","","","",""
"10/4/2018 10:49:48.710 AM PDT","43377.451258217596","","","1","","","","","",""
"10/4/2018 10:49:48.750 AM PDT","43377.45125868055","","","","1","","","","",""
"10/4/2018 10:49:56.420 AM PDT","43377.45134745371","","","","","","","1","",""
"10/4/2018 10:49:56.870 AM PDT","43377.451352662036","","1","","","","","","",""
"10/4/2018 10:50:02.630 AM PDT","43377.4514193287","","","","","","1","","",""
"10/4/2018 12:04:45.250 PM PDT","43377.50330150463","","","","","","","","","0"
"10/4/2018 12:04:45.280 PM PDT","43377.50330185185","0","","","","","","","",""
"10/4/2018 12:04:45.320 PM PDT","43377.50330231481","","0","","","","","","",""
"10/4/2018 12:04:45.360 PM PDT","43377.50330277778","","","0","","","","","",""
"10/4/2018 12:04:45.390 PM PDT","43377.503303125","","","","0","","","","",""
"10/4/2018 12:04:46 PM PDT","43377.50331018519","","","","","","0","0","",""
"10/4/2018 12:04:46.010 PM PDT","43377.50331030093","","","","","","","","0",""
"10/4/2018 12:04:46.080 PM PDT","43377.50331111111","","","","","0","","","",""
"10/4/2018 09:31:46.940 PM PDT","43377.897071064814","","","","","","","","1",""
"10/4/2018 09:31:47.020 PM PDT","43377.89707199074","","","","","1","","","",""
"10/4/2018 09:31:47.690 PM PDT","43377.897079745366","","","","","","","","","1"
"10/4/2018 09:31:47.730 PM PDT","43377.897080208335","1","","","","","","","",""
"10/4/2018 09:31:47.800 PM PDT","43377.89708101852","","","1","","","","","",""
"10/4/2018 09:31:47.840 PM PDT","43377.89708148148","","","","1","","","","",""
"10/4/2018 09:31:53.020 PM PDT","43377.89714143518","","","","","","1","1","",""
"10/4/2018 09:31:53.750 PM PDT","43377.89714988426","","1","","","","","","",""
"10/5/2018 06:01:03.030 AM PDT","43378.25072951389","","","","","0","0","0","",""
"10/5/2018 06:01:03.040 AM PDT","43378.250729629624","","","","","","","","0",""
"10/5/2018 06:01:03.220 AM PDT","43378.250731712964","","","","","","","","","0"
"10/5/2018 06:01:03.250 AM PDT","43378.25073206019","0","","","","","","","",""
"10/5/2018 06:01:03.300 AM PDT","43378.25073263889","","0","","","","","","",""
"10/5/2018 06:01:03.330 AM PDT","43378.25073298611","","","0","","","","","",""
"10/5/2018 06:01:03.370 AM PDT","43378.25073344907","","","","0","","","","",""
"10/5/2018 09:32:02.520 PM PDT","43378.89725138889","","","","","","","","","1"
"10/5/2018 09:32:02.550 PM PDT","43378.89725173611","1","","","","","","","",""
"10/5/2018 09:32:02.630 PM PDT","43378.897252662035","","","1","","","","","",""
"10/5/2018 09:32:02.670 PM PDT","43378.897253125004","","","","1","","","","",""
"10/5/2018 09:32:02.920 PM PDT","43378.89725601852","","","","","1","","","",""
"10/5/2018 09:32:02.930 PM PDT","43378.89725613426","","","","","","","","1",""
"10/5/2018 09:32:08.670 PM PDT","43378.89732256945","","1","","","","","","",""
"10/5/2018 09:32:08.960 PM PDT","43378.89732592592","","","","","","1","","",""
"10/5/2018 09:32:08.970 PM PDT","43378.89732604167","","","","","","","1","",""
"10/6/2018 04:01:01.040 AM PDT","43379.16737314815","","","","","0","","","",""
"10/6/2018 04:01:01.050 AM PDT","43379.16737326389","","","","","","0","0","",""
"10/6/2018 04:01:01.060 AM PDT","43379.167373379634","","","","","","","","0",""
"10/6/2018 04:01:02.090 AM PDT","43379.16738530093","","","","","","","","","0"
"10/6/2018 04:01:02.120 AM PDT","43379.16738564815","0","","","","","","","",""
"10/6/2018 04:01:02.160 AM PDT","43379.16738611111","","0","","","","","","",""
"10/6/2018 04:01:02.190 AM PDT","43379.16738645833","","","0","","","","","",""
"10/6/2018 04:01:02.230 AM PDT","43379.1673869213","","","","0","","","","",""
"10/6/2018 08:52:40.590 AM PDT","43379.369914236115","","","","","","","","","1"
"10/6/2018 08:52:40.640 AM PDT","43379.369914814815","1","","","","","","","",""
"10/6/2018 08:52:40.720 AM PDT","43379.36991574074","","","1","","","","","",""
"10/6/2018 08:52:40.770 AM PDT","43379.36991631944","","","","1","","","","",""
"10/6/2018 08:52:41.090 AM PDT","43379.36992002315","","","","","1","","","",""
"10/6/2018 08:52:41.110 AM PDT","43379.36992025463","","","","","","","","1",""
"10/6/2018 08:52:46.440 AM PDT","43379.369981944445","","1","","","","","","",""
"10/6/2018 08:52:46.850 AM PDT","43379.36998668981","","","","","","","1","",""
"10/6/2018 08:52:46.940 AM PDT","43379.36998773148","","","","","","1","","",""
"10/6/2018 11:01:32.050 AM PDT","43379.45939872685","","","","","","0","0","0",""
"10/6/2018 11:01:33.050 AM PDT","43379.45941030093","","","","","0","","","",""
"10/6/2018 11:01:33.240 AM PDT","43379.4594125","","","","","","","","","0"
"10/6/2018 11:01:33.270 AM PDT","43379.45941284722","0","","","","","","","",""
"10/6/2018 11:01:33.300 AM PDT","43379.45941319445","","0","","","","","","",""
"10/6/2018 11:01:33.340 AM PDT","43379.45941365741","","","0","","","","","",""
"10/6/2018 11:01:33.370 AM PDT","43379.459414004625","","","","0","","","","",""
"10/6/2018 09:31:59.600 PM PDT","43379.89721759259","","","","","1","","","",""
"10/6/2018 09:31:59.610 PM PDT","43379.897217708334","","","","","","","","1",""
"10/6/2018 09:31:59.970 PM PDT","43379.897221875","","","","","","","","","1"
"10/6/2018 09:32:00 PM PDT","43379.89722222222","1","","","","","","","",""
"10/6/2018 09:32:00.070 PM PDT","43379.89722303241","","","1","","","","","",""
"10/6/2018 09:32:00.110 PM PDT","43379.89722349537","","","","1","","","","",""
"10/6/2018 09:32:05.650 PM PDT","43379.89728761574","","","","","","","1","",""
"10/6/2018 09:32:05.740 PM PDT","43379.897288657405","","","","","","1","","",""
"10/6/2018 09:32:06.120 PM PDT","43379.897293055554","","1","","","","","","",""
"10/7/2018 04:38:06.040 AM PDT","43380.19312546296","","","","","0","","","",""
"10/7/2018 04:38:06.050 AM PDT","43380.193125578706","","","","","","0","0","0",""
"10/7/2018 04:38:06.130 AM PDT","43380.19312650463","","","","","","","","","0"
"10/7/2018 04:38:06.170 AM PDT","43380.19312696759","0","","","","","","","",""
"10/7/2018 04:38:06.200 AM PDT","43380.193127314815","","0","","","","","","",""
"10/7/2018 04:38:06.240 AM PDT","43380.19312777778","","","0","","","","","",""
"10/7/2018 04:38:06.280 AM PDT","43380.193128240746","","","","0","","","","",""
"10/7/2018 09:30:04.720 PM PDT","43380.895887962964","","","","","","","","","1"
"10/7/2018 09:30:04.760 PM PDT","43380.89588842593","1","","","","","","","",""
"10/7/2018 09:30:04.840 PM PDT","43380.89588935185","","","1","","","","","",""
"10/7/2018 09:30:04.870 PM PDT","43380.89588969907","","","","1","","","","",""
"10/7/2018 09:30:05.030 PM PDT","43380.89589155093","","","","","1","","","",""
"10/7/2018 09:30:05.040 PM PDT","43380.89589166667","","","","","","","","1",""
"10/7/2018 09:30:10.360 PM PDT","43380.895953240746","","1","","","","","","",""
"10/7/2018 09:30:10.610 PM PDT","43380.89595613426","","","","","","1","1","",""
"10/8/2018 04:34:46.030 AM PDT","43381.19081053241","","","","","0","0","","",""
"10/8/2018 04:34:46.040 AM PDT","43381.19081064815","","","","","","","0","0",""
"10/8/2018 04:34:47.100 AM PDT","43381.190822916666","","","","","","","","","0"
"10/8/2018 04:34:47.140 AM PDT","43381.19082337963","0","","","","","","","",""
"10/8/2018 04:34:47.190 AM PDT","43381.19082395833","","0","","","","","","",""
"10/8/2018 04:34:47.220 AM PDT","43381.19082430555","","","0","","","","","",""
"10/8/2018 04:34:47.260 AM PDT","43381.19082476852","","","","0","","","","",""
"10/8/2018 05:09:28.400 AM PDT","43381.21491203704","","","","","1","","","",""
"10/8/2018 05:09:28.410 AM PDT","43381.21491215278","","","","","","","","1",""
"10/8/2018 05:09:29.220 AM PDT","43381.214921527775","","","","","","","","","1"
"10/8/2018 05:09:29.260 AM PDT","43381.214921990744","1","","","","","","","",""
"10/8/2018 05:09:29.340 AM PDT","43381.21492291667","","","1","","","","","",""
"10/8/2018 05:09:29.390 AM PDT","43381.21492349537","","","","1","","","","",""
"10/8/2018 05:29:34.130 AM PDT","43381.22886724537","","","","","","1","","",""
"10/8/2018 05:29:34.140 AM PDT","43381.22886736111","","","","","","","1","",""
"10/8/2018 05:29:35.090 AM PDT","43381.22887835648","","1","","","","","","",""
"10/8/2018 05:30:43.020 AM PDT","43381.229664583334","","","","","0","0","","",""
"10/8/2018 05:30:43.030 AM PDT","43381.22966469907","","","","","","","0","0",""
"10/8/2018 05:30:44.010 AM PDT","43381.229676041665","","0","","","","","","",""
"10/8/2018 05:30:44.050 AM PDT","43381.229676504634","","","0","","","","","",""
"10/8/2018 05:30:44.090 AM PDT","43381.22967696759","","","","0","","","","",""
"10/8/2018 05:30:44.400 AM PDT","43381.22968055555","","","","","","","","","0"
"10/8/2018 05:30:44.450 AM PDT","43381.22968113426","0","","","","","","","",""
"10/8/2018 09:30:04.810 PM PDT","43381.895889004634","","","","","","","","1",""
"10/8/2018 09:30:04.890 PM PDT","43381.89588993056","","","","","1","","","",""
"10/8/2018 09:30:04.910 PM PDT","43381.895890162035","","","","","","","","","1"
"10/8/2018 09:30:04.910 PM PDT","43381.895890162035","","","","","","","","","1"
"10/8/2018 09:30:04.950 PM PDT","43381.895890625005","1","","","","","","","",""
"10/8/2018 09:30:04.950 PM PDT","43381.895890625005","1","","","","","","","",""
"10/8/2018 09:30:05.030 PM PDT","43381.89589155093","","","1","","","","","",""
"10/8/2018 09:30:05.080 PM PDT","43381.89589212963","","","","1","","","","",""
"10/8/2018 09:30:10.890 PM PDT","43381.895959375004","","","","","","1","1","",""
"10/8/2018 09:30:11 PM PDT","43381.89596064815","","1","","","","","","",""
"10/9/2018 05:34:53.010 AM PDT","43382.232557986106","","","","","0","0","","",""
"10/9/2018 05:34:53.020 AM PDT","43382.23255810185","","","","","","","0","0",""
"10/9/2018 05:34:54.030 AM PDT","43382.23256979167","","","","","","","","","0"
"10/9/2018 05:34:54.060 AM PDT","43382.23257013889","0","","","","","","","",""
"10/9/2018 05:34:54.100 AM PDT","43382.23257060185","","0","","","","","","",""
"10/9/2018 05:34:54.150 AM PDT","43382.23257118056","","","0","","","","","",""
"10/9/2018 05:34:54.180 AM PDT","43382.23257152778","","","","0","","","","",""
"10/9/2018 09:30:05.010 PM PDT","43382.895891319444","","","","","","","","1",""
"10/9/2018 09:30:05.090 PM PDT","43382.895892245375","","","","","1","","","",""
"10/9/2018 09:30:05.100 PM PDT","43382.895892361106","","","","","","","","","1"
"10/9/2018 09:30:05.140 PM PDT","43382.895892824075","1","","","","","","","",""
"10/9/2018 09:30:05.210 PM PDT","43382.89589363426","","","1","","","","","",""
"10/9/2018 09:30:05.250 PM PDT","43382.89589409722","","","","1","","","","",""
"10/9/2018 09:30:11.070 PM PDT","43382.89596145833","","","","","","1","","",""
"10/9/2018 09:30:11.080 PM PDT","43382.895961574075","","","","","","","1","",""
"10/9/2018 09:30:11.150 PM PDT","43382.89596238426","","1","","","","","","",""
"10/10/2018 04:34:45.020 AM PDT","43383.190798842596","","","","","0","0","0","",""
"10/10/2018 04:34:45.030 AM PDT","43383.190798958334","","","","0","","","","0",""
"10/10/2018 04:34:45.310 AM PDT","43383.190802199075","","","","","","","","","0"
"10/10/2018 04:34:45.350 AM PDT","43383.19080266204","0","","","","","","","",""
"10/10/2018 04:34:45.380 AM PDT","43383.19080300926","","0","","","","","","",""
"10/10/2018 04:34:45.420 AM PDT","43383.19080347222","","","0","","","","","",""
"10/10/2018 04:45:51.690 AM PDT","43383.198514930555","","","","","1","","","",""
"10/10/2018 04:45:51.710 AM PDT","43383.19851516203","","","","","","","","1",""
"10/10/2018 04:45:51.820 AM PDT","43383.198516435186","","","","","","","","","1"
"10/10/2018 04:45:51.860 AM PDT","43383.19851689815","1","","","","","","","",""
"10/10/2018 04:45:51.930 AM PDT","43383.19851770833","","","1","","","","","",""
"10/10/2018 04:45:51.970 AM PDT","43383.198518171295","","","","1","","","","",""
"10/10/2018 04:45:57.610 AM PDT","43383.19858344908","","","","","","1","1","",""
"10/10/2018 04:45:57.820 AM PDT","43383.198585879625","","1","","","","","","",""
"10/10/2018 04:54:30.060 AM PDT","43383.20451458333","","0","","","","","","",""
"10/10/2018 04:54:30.070 AM PDT","43383.20451469907","","","","","","0","","",""
"10/10/2018 04:54:30.080 AM PDT","43383.20451481482","","","","","","","0","",""
"10/10/2018 05:00:42.500 AM PDT","43383.208825231486","","","","","","1","","",""
"10/10/2018 05:00:42.510 AM PDT","43383.20882534722","","","","","","","1","",""
"10/10/2018 05:00:42.750 AM PDT","43383.208828125","","1","","","","","","",""
"10/10/2018 08:23:02 AM PDT","43383.349328703705","","","","","0","","","",""
"10/10/2018 08:23:02.010 AM PDT","43383.349328819444","","","","","","0","0","",""
"10/10/2018 08:23:02.020 AM PDT","43383.34932893519","0","","","","","","","0",""
"10/10/2018 08:23:02.060 AM PDT","43383.349329398145","","0","","","","","","",""
"10/10/2018 08:23:02.100 AM PDT","43383.349329861114","","","0","","","","","",""
"10/10/2018 08:23:02.130 AM PDT","43383.34933020834","","","","0","","","","",""
"10/10/2018 08:23:02.390 AM PDT","43383.34933321759","","","","","","","","","0"
"10/10/2018 10:50:10.540 AM PDT","43383.45151087963","","","","","","","","1",""
"10/10/2018 10:50:10.610 AM PDT","43383.45151168981","","","","","1","","","",""
"10/10/2018 10:50:11.410 AM PDT","43383.45152094908","","","","","","","","","1"
"10/10/2018 10:50:11.460 AM PDT","43383.45152152778","1","","","","","","","",""
"10/10/2018 10:50:11.530 AM PDT","43383.451522337964","","","1","","","","","",""
"10/10/2018 10:50:11.560 AM PDT","43383.45152268518","","","","1","","","","",""
"10/10/2018 10:50:17.340 AM PDT","43383.45158958333","","","","","","","1","",""
"10/10/2018 10:50:17.420 AM PDT","43383.451590509256","","","","","","1","","",""
